Category,Coach,Pixel ID,Course Code,Course Name,L1 Slug,L2 Slug,L3 Slug,L4 Slug,L1 Tag,PRO Tag,CF L1 SKU,CF PRO SKU,Sales Page Slug,Checkout Slug,OTO 1 Slug,Thank You Page Slug,L1 Price,PRO Price,Status
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH04,Certified Menopause & Perimenopause Coach™,menopause-perimenopause,wh04-pro-advanced,wh04-pro-master,wh04-pro-practice,menopause_perimenopause_purchased,wh04_pro_accelerator_purchased,menopause-perimenopause-certification,wh04-pro-accelerator,menopause-perimenopause-certification,checkout-menopause-perimenopause,oto-wh04-pro-accelerator,thank-you-menopause-perimenopause,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH05,Certified Women's Thyroid Health Specialist™,womens-thyroid-health-specialist,wh05-pro-advanced,wh05-pro-master,wh05-pro-practice,womens_thyroid_health_specialist_purchased,wh05_pro_accelerator_purchased,womens-thyroid-health-specialist-certification,wh05-pro-accelerator,womens-thyroid-health-specialist-certification,checkout-womens-thyroid-health-specialist,oto-wh05-pro-accelerator,thank-you-womens-thyroid-health-specialist,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH06,Certified Fertility & Preconception Health Coach™,fertility-preconception-health,wh06-pro-advanced,wh06-pro-master,wh06-pro-practice,fertility_preconception_health_purchased,wh06_pro_accelerator_purchased,fertility-preconception-health-certification,wh06-pro-accelerator,fertility-preconception-health-certification,checkout-fertility-preconception-health,oto-wh06-pro-accelerator,thank-you-fertility-preconception-health,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH07,Certified Endometriosis & Pelvic Pain Coach™,endometriosis-pelvic-pain,wh07-pro-advanced,wh07-pro-master,wh07-pro-practice,endometriosis_pelvic_pain_purchased,wh07_pro_accelerator_purchased,endometriosis-pelvic-pain-certification,wh07-pro-accelerator,endometriosis-pelvic-pain-certification,checkout-endometriosis-pelvic-pain,oto-wh07-pro-accelerator,thank-you-endometriosis-pelvic-pain,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH08,Certified Postpartum Recovery Coach™,postpartum-recovery,wh08-pro-advanced,wh08-pro-master,wh08-pro-practice,postpartum_recovery_purchased,wh08_pro_accelerator_purchased,postpartum-recovery-certification,wh08-pro-accelerator,postpartum-recovery-certification,checkout-postpartum-recovery,oto-wh08-pro-accelerator,thank-you-postpartum-recovery,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH09,Certified Young Mom Wellness Coach™,young-mom-wellness,wh09-pro-advanced,wh09-pro-master,wh09-pro-practice,young_mom_wellness_purchased,wh09_pro_accelerator_purchased,young-mom-wellness-certification,wh09-pro-accelerator,young-mom-wellness-certification,checkout-young-mom-wellness,oto-wh09-pro-accelerator,thank-you-young-mom-wellness,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH10,Certified Women's Wellness (40+) Coach™,womens-wellness-40,wh10-pro-advanced,wh10-pro-master,wh10-pro-practice,womens_wellness_40_purchased,wh10_pro_accelerator_purchased,womens-wellness-40-certification,wh10-pro-accelerator,womens-wellness-40-certification,checkout-womens-wellness-40,oto-wh10-pro-accelerator,thank-you-womens-wellness-40,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH11,Certified Estrogen Dominance Coach™,estrogen-dominance,wh11-pro-advanced,wh11-pro-master,wh11-pro-practice,estrogen_dominance_purchased,wh11_pro_accelerator_purchased,estrogen-dominance-certification,wh11-pro-accelerator,estrogen-dominance-certification,checkout-estrogen-dominance,oto-wh11-pro-accelerator,thank-you-estrogen-dominance,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH12,Certified Female Athlete Health Coach™,female-athlete-health,wh12-pro-advanced,wh12-pro-master,wh12-pro-practice,female_athlete_health_purchased,wh12_pro_accelerator_purchased,female-athlete-health-certification,wh12-pro-accelerator,female-athlete-health-certification,checkout-female-athlete-health,oto-wh12-pro-accelerator,thank-you-female-athlete-health,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH13,Certified Adrenal & Cortisol Coach for Women™,adrenal-cortisol-coach-for-women,wh13-pro-advanced,wh13-pro-master,wh13-pro-practice,adrenal_cortisol_coach_for_women_purchased,wh13_pro_accelerator_purchased,adrenal-cortisol-coach-for-women-certification,wh13-pro-accelerator,adrenal-cortisol-coach-for-women-certification,checkout-adrenal-cortisol-coach-for-women,oto-wh13-pro-accelerator,thank-you-adrenal-cortisol-coach-for-women,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH14,Certified Breast Health & Prevention Coach™,breast-health-prevention,wh14-pro-advanced,wh14-pro-master,wh14-pro-practice,breast_health_prevention_purchased,wh14_pro_accelerator_purchased,breast-health-prevention-certification,wh14-pro-accelerator,breast-health-prevention-certification,checkout-breast-health-prevention,oto-wh14-pro-accelerator,thank-you-breast-health-prevention,97,397,NOT LAUNCHED
WOMEN'S HEALTH & HORMONES,Sarah,fm-health,WH15,Certified Vaginal & Intimate Health Coach™,vaginal-intimate-health,wh15-pro-advanced,wh15-pro-master,wh15-pro-practice,vaginal_intimate_health_purchased,wh15_pro_accelerator_purchased,vaginal-intimate-health-certification,wh15-pro-accelerator,vaginal-intimate-health-certification,checkout-vaginal-intimate-health,oto-wh15-pro-accelerator,thank-you-vaginal-intimate-health,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&16,Certified Hormone Balance & Optimization Coach™,hormone-balance-optimization,h&16-pro-advanced,h&16-pro-master,h&16-pro-practice,hormone_balance_optimization_purchased,h&16_pro_accelerator_purchased,hormone-balance-optimization-certification,h&16-pro-accelerator,hormone-balance-optimization-certification,checkout-hormone-balance-optimization,oto-h&16-pro-accelerator,thank-you-hormone-balance-optimization,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&17,Certified Thyroid & Metabolism Health Coach™,thyroid-metabolism-health,h&17-pro-advanced,h&17-pro-master,h&17-pro-practice,thyroid_metabolism_health_purchased,h&17_pro_accelerator_purchased,thyroid-metabolism-health-certification,h&17-pro-accelerator,thyroid-metabolism-health-certification,checkout-thyroid-metabolism-health,oto-h&17-pro-accelerator,thank-you-thyroid-metabolism-health,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&18,Certified Insulin Resistance & Glucose Balance Coach™,insulin-resistance-glucose-balance,h&18-pro-advanced,h&18-pro-master,h&18-pro-practice,insulin_resistance_glucose_balance_purchased,h&18_pro_accelerator_purchased,insulin-resistance-glucose-balance-certification,h&18-pro-accelerator,insulin-resistance-glucose-balance-certification,checkout-insulin-resistance-glucose-balance,oto-h&18-pro-accelerator,thank-you-insulin-resistance-glucose-balance,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&19,Certified Adrenal Fatigue & Burnout Coach™,adrenal-fatigue-burnout,h&19-pro-advanced,h&19-pro-master,h&19-pro-practice,adrenal_fatigue_burnout_purchased,h&19_pro_accelerator_purchased,adrenal-fatigue-burnout-certification,h&19-pro-accelerator,adrenal-fatigue-burnout-certification,checkout-adrenal-fatigue-burnout,oto-h&19-pro-accelerator,thank-you-adrenal-fatigue-burnout,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&20,Certified Perimenopause Weight Loss Coach™,perimenopause-weight-loss,h&20-pro-advanced,h&20-pro-master,h&20-pro-practice,perimenopause_weight_loss_purchased,h&20_pro_accelerator_purchased,perimenopause-weight-loss-certification,h&20-pro-accelerator,perimenopause-weight-loss-certification,checkout-perimenopause-weight-loss,oto-h&20-pro-accelerator,thank-you-perimenopause-weight-loss,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&21,Certified Metabolic Dysfunction Coach™,metabolic-dysfunction,h&21-pro-advanced,h&21-pro-master,h&21-pro-practice,metabolic_dysfunction_purchased,h&21_pro_accelerator_purchased,metabolic-dysfunction-certification,h&21-pro-accelerator,metabolic-dysfunction-certification,checkout-metabolic-dysfunction,oto-h&21-pro-accelerator,thank-you-metabolic-dysfunction,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&22,Certified Blood Sugar Mastery Coach™,blood-sugar-mastery,h&22-pro-advanced,h&22-pro-master,h&22-pro-practice,blood_sugar_mastery_purchased,h&22_pro_accelerator_purchased,blood-sugar-mastery-certification,h&22-pro-accelerator,blood-sugar-mastery-certification,checkout-blood-sugar-mastery,oto-h&22-pro-accelerator,thank-you-blood-sugar-mastery,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&23,Certified Stress & Sleep Optimization Coach™,stress-sleep-optimization,h&23-pro-advanced,h&23-pro-master,h&23-pro-practice,stress_sleep_optimization_purchased,h&23_pro_accelerator_purchased,stress-sleep-optimization-certification,h&23-pro-accelerator,stress-sleep-optimization-certification,checkout-stress-sleep-optimization,oto-h&23-pro-accelerator,thank-you-stress-sleep-optimization,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&24,Certified Emotional Eating & Mind-Body Nutrition Coach™,emotional-eating-mind-body-nutrition,h&24-pro-advanced,h&24-pro-master,h&24-pro-practice,emotional_eating_mind_body_nutrition_purchased,h&24_pro_accelerator_purchased,emotional-eating-mind-body-nutrition-certification,h&24-pro-accelerator,emotional-eating-mind-body-nutrition-certification,checkout-emotional-eating-mind-body-nutrition,oto-h&24-pro-accelerator,thank-you-emotional-eating-mind-body-nutrition,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&25,Certified Holistic Weight Loss Coach™,holistic-weight-loss,h&25-pro-advanced,h&25-pro-master,h&25-pro-practice,holistic_weight_loss_purchased,h&25_pro_accelerator_purchased,holistic-weight-loss-certification,h&25-pro-accelerator,holistic-weight-loss-certification,checkout-holistic-weight-loss,oto-h&25-pro-accelerator,thank-you-holistic-weight-loss,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&26,Certified Leptin & Ghrelin Hormone Coach™,leptin-ghrelin-hormone,h&26-pro-advanced,h&26-pro-master,h&26-pro-practice,leptin_ghrelin_hormone_purchased,h&26_pro_accelerator_purchased,leptin-ghrelin-hormone-certification,h&26-pro-accelerator,leptin-ghrelin-hormone-certification,checkout-leptin-ghrelin-hormone,oto-h&26-pro-accelerator,thank-you-leptin-ghrelin-hormone,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&27,Certified Testosterone Optimization Coach™,testosterone-optimization,h&27-pro-advanced,h&27-pro-master,h&27-pro-practice,testosterone_optimization_purchased,h&27_pro_accelerator_purchased,testosterone-optimization-certification,h&27-pro-accelerator,testosterone-optimization-certification,checkout-testosterone-optimization,oto-h&27-pro-accelerator,thank-you-testosterone-optimization,97,397,NOT LAUNCHED
HORMONES & METABOLISM,Sarah,fm-health,H&28,Certified Growth Hormone & Longevity Coach™,growth-hormone-longevity,h&28-pro-advanced,h&28-pro-master,h&28-pro-practice,growth_hormone_longevity_purchased,h&28_pro_accelerator_purchased,growth-hormone-longevity-certification,h&28-pro-accelerator,growth-hormone-longevity-certification,checkout-growth-hormone-longevity,oto-h&28-pro-accelerator,thank-you-growth-hormone-longevity,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH29,Certified Gut Health Practitioner™,gut-health-practitioner,gh29-pro-advanced,gh29-pro-master,gh29-pro-practice,gut_health_practitioner_purchased,gh29_pro_accelerator_purchased,gut-health-practitioner-certification,gh29-pro-accelerator,gut-health-practitioner-certification,checkout-gut-health-practitioner,oto-gh29-pro-accelerator,thank-you-gut-health-practitioner,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH30,Certified SIBO & IBS Coach™,sibo-ibs,gh30-pro-advanced,gh30-pro-master,gh30-pro-practice,sibo_ibs_purchased,gh30_pro_accelerator_purchased,sibo-ibs-certification,gh30-pro-accelerator,sibo-ibs-certification,checkout-sibo-ibs,oto-gh30-pro-accelerator,thank-you-sibo-ibs,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH31,Certified Leaky Gut & Intestinal Repair Coach™,leaky-gut-intestinal-repair,gh31-pro-advanced,gh31-pro-master,gh31-pro-practice,leaky_gut_intestinal_repair_purchased,gh31_pro_accelerator_purchased,leaky-gut-intestinal-repair-certification,gh31-pro-accelerator,leaky-gut-intestinal-repair-certification,checkout-leaky-gut-intestinal-repair,oto-gh31-pro-accelerator,thank-you-leaky-gut-intestinal-repair,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH32,Certified Microbiome & Gut Restoration Specialist™,microbiome-gut-restoration-specialist,gh32-pro-advanced,gh32-pro-master,gh32-pro-practice,microbiome_gut_restoration_specialist_purchased,gh32_pro_accelerator_purchased,microbiome-gut-restoration-specialist-certification,gh32-pro-accelerator,microbiome-gut-restoration-specialist-certification,checkout-microbiome-gut-restoration-specialist,oto-gh32-pro-accelerator,thank-you-microbiome-gut-restoration-specialist,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH33,Certified Digestive Wellness & Functional Nutrition Coach™,digestive-wellness-functional-nutrition,gh33-pro-advanced,gh33-pro-master,gh33-pro-practice,digestive_wellness_functional_nutrition_purchased,gh33_pro_accelerator_purchased,digestive-wellness-functional-nutrition-certification,gh33-pro-accelerator,digestive-wellness-functional-nutrition-certification,checkout-digestive-wellness-functional-nutrition,oto-gh33-pro-accelerator,thank-you-digestive-wellness-functional-nutrition,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH34,Certified GERD & Acid Reflux Coach™,gerd-acid-reflux,gh34-pro-advanced,gh34-pro-master,gh34-pro-practice,gerd_acid_reflux_purchased,gh34_pro_accelerator_purchased,gerd-acid-reflux-certification,gh34-pro-accelerator,gerd-acid-reflux-certification,checkout-gerd-acid-reflux,oto-gh34-pro-accelerator,thank-you-gerd-acid-reflux,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH35,Certified Bloating & Digestive Dysfunction Coach™,bloating-digestive-dysfunction,gh35-pro-advanced,gh35-pro-master,gh35-pro-practice,bloating_digestive_dysfunction_purchased,gh35_pro_accelerator_purchased,bloating-digestive-dysfunction-certification,gh35-pro-accelerator,bloating-digestive-dysfunction-certification,checkout-bloating-digestive-dysfunction,oto-gh35-pro-accelerator,thank-you-bloating-digestive-dysfunction,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH36,Certified Candida & Gut Yeast Imbalance Coach™,candida-gut-yeast-imbalance,gh36-pro-advanced,gh36-pro-master,gh36-pro-practice,candida_gut_yeast_imbalance_purchased,gh36_pro_accelerator_purchased,candida-gut-yeast-imbalance-certification,gh36-pro-accelerator,candida-gut-yeast-imbalance-certification,checkout-candida-gut-yeast-imbalance,oto-gh36-pro-accelerator,thank-you-candida-gut-yeast-imbalance,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH37,Certified Gut Detox & Cleanse Coach™,gut-detox-cleanse,gh37-pro-advanced,gh37-pro-master,gh37-pro-practice,gut_detox_cleanse_purchased,gh37_pro_accelerator_purchased,gut-detox-cleanse-certification,gh37-pro-accelerator,gut-detox-cleanse-certification,checkout-gut-detox-cleanse,oto-gh37-pro-accelerator,thank-you-gut-detox-cleanse,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH38,Certified Food Sensitivity & Elimination Diet Coach™,food-sensitivity-elimination-diet,gh38-pro-advanced,gh38-pro-master,gh38-pro-practice,food_sensitivity_elimination_diet_purchased,gh38_pro_accelerator_purchased,food-sensitivity-elimination-diet-certification,gh38-pro-accelerator,food-sensitivity-elimination-diet-certification,checkout-food-sensitivity-elimination-diet,oto-gh38-pro-accelerator,thank-you-food-sensitivity-elimination-diet,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH39,Certified H. Pylori & Stomach Bacteria Coach™,h-pylori-stomach-bacteria,gh39-pro-advanced,gh39-pro-master,gh39-pro-practice,h_pylori_stomach_bacteria_purchased,gh39_pro_accelerator_purchased,h-pylori-stomach-bacteria-certification,gh39-pro-accelerator,h-pylori-stomach-bacteria-certification,checkout-h-pylori-stomach-bacteria,oto-gh39-pro-accelerator,thank-you-h-pylori-stomach-bacteria,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH40,Certified Probiotic & Prebiotic Coach™,probiotic-prebiotic,gh40-pro-advanced,gh40-pro-master,gh40-pro-practice,probiotic_prebiotic_purchased,gh40_pro_accelerator_purchased,probiotic-prebiotic-certification,gh40-pro-accelerator,probiotic-prebiotic-certification,checkout-probiotic-prebiotic,oto-gh40-pro-accelerator,thank-you-probiotic-prebiotic,97,397,NOT LAUNCHED
GUT HEALTH,Sarah,fm-health,GH41,Certified Constipation & Motility Coach™,constipation-motility,gh41-pro-advanced,gh41-pro-master,gh41-pro-practice,constipation_motility_purchased,gh41_pro_accelerator_purchased,constipation-motility-certification,gh41-pro-accelerator,constipation-motility-certification,checkout-constipation-motility,oto-gh41-pro-accelerator,thank-you-constipation-motility,97,397,NOT LAUNCHED
